Provider Name,Address1,Address2,City,County,State Code,Zip,National Drug Code,Order Label,Courses Available,Geocoded Address,NPI,Last Report Date,Provider Status,Provider Note
WALGREENS STORE #10441,2590 CONEY ISLAND AVE,,Brooklyn,Kings,NY,11223,00069-1101-20,Renal Paxlovid,6,POINT (-73.96102 40.59329),1144459363,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11291,11 ASHFORD AVE,,Dobbs Ferry,Westchester,NY,10522,00069-1101-20,Renal Paxlovid,15,POINT (-73.8685 41.01588),1972940559,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01073,450 MAIN ST.,CVS Pharmacy,Farmingdale,Nassau,NY,11735,00069-1101-20,Renal Paxlovid,6,POINT (-73.44611 40.72937),1306940069,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14327,1675 3RD AVE,,New York,New York,NY,10128,00069-1101-20,Renal Paxlovid,9,POINT (-73.95038 40.78341),1497771505,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02780,814 HEMPSTEAD AVE.,CVS Pharmacy,West Hempstead,Nassau,NY,11552,00069-1101-20,Renal Paxlovid,6,POINT (-73.658865 40.688075),1558465310,10/14/2022 12:00:00 AM,ACTIVE,
Clear pharmacy,1707 Kings Highway,,Brooklyn,Kings,NY,11229,00069-1101-20,Renal Paxlovid,3,POINT (-73.956235 40.609855),1215398086,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00754,37 RIVERSIDE DRIVE,CVS Pharmacy,Johnson City,Broome,NY,13790,00069-1101-20,Renal Paxlovid,5,POINT (-75.95002 42.09866),1336243096,10/14/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #25-St Johnsville,12 Park Place,,St. Johnsville,Montgomery,NY,13452,00069-1101-20,Renal Paxlovid,7,POINT (-74.678325 42.99772),1154438331,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17192,1415 HEMPSTEAD TPKE,,Elmont,Nassau,NY,11003,00069-1101-20,Renal Paxlovid,3,POINT (-73.693055 40.70691),1356866149,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 553,250 POND PATH,,South Setauket,Suffolk,NY,11720,00069-1101-20,Renal Paxlovid,8,POINT (-73.10393 40.883105),1033141999,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01222,"1944 DEER PARK AVE, DEER PARK S/C",CVS Pharmacy,Deer Park,Suffolk,NY,11729,00069-1101-20,Renal Paxlovid,4,POINT (-73.33065 40.76433),1073611604,10/14/2022 12:00:00 AM,ACTIVE,
MCCARTHYS PHARMACY,6032 ROUTE 82,,Stanfordville,Dutchess,NY,12581,00069-1101-20,Renal Paxlovid,4,POINT (-73.7073 41.86934),1619081833,09/09/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
CVS Store #16986,100 WILLOW PARK CTR,CVS Pharmacy,Farmingdale,Nassau,NY,11735,00069-1101-20,Renal Paxlovid,6,POINT (-73.41906 40.75149),1396767943,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05024,27 FENNELL ST.,CVS Pharmacy,Skaneateles,Onondaga,NY,13152,00069-1101-20,Renal Paxlovid,8,POINT (-76.432335 42.947255),1881797637,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00232,277 E. MAIN ST.,CVS Pharmacy,Avon,Livingston,NY,14414,00069-1101-20,Renal Paxlovid,5,POINT (-77.733265 42.9096),1609970466,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #12490,13250 METROPOLITAN AVE,,Richmond Hill,Queens,NY,11418,00069-1101-20,Renal Paxlovid,25,POINT (-73.81853 40.70259),1720399652,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01087,20 FILORS LN.,CVS Pharmacy,Stony Point,Rockland,NY,10980,00069-1101-20,Renal Paxlovid,7,POINT (-73.98747 41.21829),1841394517,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 00642,141 ORISKANY BOULEVARD,,Whitesboro,Oneida,NY,13492,00069-1101-20,Renal Paxlovid,4,POINT (-75.29435 43.12053),1639288103,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8344,31 TED DRIVE,,Pine Bush,Orange,NY,12566,00069-1101-20,Renal Paxlovid,4,POINT (-74.29724 41.60528),1497863872,10/13/2022 12:00:00 AM,ACTIVE,
PROCARE LTC OF SYRACUSE,621 EAST BRIGHTON AVE,,Syracuse,Onondaga,NY,13210,00069-1101-20,Renal Paxlovid,,POINT (-76.13298 43.01071),1326684069,,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
WALGREENS STORE #02650,5716 AVENUE U,,Brooklyn,Kings,NY,11234,00069-1101-20,Renal Paxlovid,2,POINT (-73.91675 40.61275),1013922194,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02096,1740 BROADWAY,CVS Pharmacy,Hewlett,Nassau,NY,11557,00069-1101-20,Renal Paxlovid,5,POINT (-73.68892 40.64793),1235233099,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10135,298 1ST AVE,,New York,New York,NY,10009,00069-1101-20,Renal Paxlovid,1,POINT (-73.98079 40.73329),1558475129,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #04845,89 HENRY ST,,Freeport,Nassau,NY,11520,00069-1101-20,Renal Paxlovid,5,POINT (-73.579569 40.655281),1295740371,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #03102,60 MILL HILL RD.,CVS Pharmacy,Woodstock,Ulster,NY,12498,00069-1101-20,Renal Paxlovid,11,POINT (-74.11485 42.038865),1093819856,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02725,111 DEPOT ROAD,CVS Pharmacy,Huntington Station,Suffolk,NY,11746,00069-1101-20,Renal Paxlovid,7,POINT (-73.40853 40.848215),1225132079,10/14/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 241,#1 INDUSTRIAL LANE,,New Rochelle,Westchester,NY,10805,00069-1101-20,Renal Paxlovid,5,POINT (-73.79487 40.89598),1780794305,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 00442,138 ELM STREET,,Penn Yan,Yates,NY,14527,00069-1101-20,Renal Paxlovid,3,POINT (-77.05559 42.66028),1801905393,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19496,4764 SALINA ST,,Pulaski,Oswego,NY,13142,00069-1101-20,Renal Paxlovid,2,POINT (-76.125895 43.56231),1275058935,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 04226,82 NUGENT STREET,,Southampton,Suffolk,NY,11968,00069-1101-20,Renal Paxlovid,6,POINT (-72.39199 40.885585),1407965916,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00578,1231 FRENCH ROAD,CVS Pharmacy,Depew,Erie,NY,14043,00069-1101-20,Renal Paxlovid,5,POINT (-78.70649 42.86708),1205930054,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 501,154 WESTCHESTER AVE,,White Plains,Westchester,NY,10601,00069-1101-20,Renal Paxlovid,3,POINT (-73.75692 41.03337),1760414627,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17434,614 COLUMBIA TPKE,,East Greenbush,Rensselaer,NY,12061,00069-1101-20,Renal Paxlovid,4,POINT (-73.7087 42.596905),1124544945,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #02122,1230 NEPPERHAN AVE,,Yonkers,Westchester,NY,10703,00069-1101-20,Renal Paxlovid,5,POINT (-73.87178 40.96529),1750396834,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00451,"415 STATE ST, WALLACE BLDG",CVS Pharmacy,Schenectady,Schenectady,NY,12305,00069-1101-20,Renal Paxlovid,4,POINT (-73.94191 42.81295),1275631814,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #17499,691 CO-OP CITY BOULEVARD,,Bronx,Bronx,NY,10475,00069-1101-20,Renal Paxlovid,7,POINT (-73.825 40.88059),1407379431,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #05370,1 EAST MERRICK RD,CVS Pharmacy,Valley Stream,Nassau,NY,11580,00069-1101-20,Renal Paxlovid,5,POINT (-73.69719 40.664825),1114020948,10/14/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8334,1490 ROUTE 9,,Wappingers Falls,Dutchess,NY,12590,00069-1101-20,Renal Paxlovid,4,POINT (-73.90552 41.58963),1770691156,10/13/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8236,3703 NY HIGHWAY 43,,W. Sand Lake,Rensselaer,NY,12196,00069-1101-20,Renal Paxlovid,5,POINT (-73.60695 42.64341),1407122922,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 02669,2063 BARTOW AVENUE,,Bronx,Bronx,NY,10475,00069-1101-20,Renal Paxlovid,6,POINT (-73.82832 40.87006),1831208164,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 01868,320 MAIN STREET,,Beacon,Dutchess,NY,12508,00069-1101-20,Renal Paxlovid,6,POINT (-73.969365 41.505025),1922117241,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14317,1915 3RD AVE,,New York,New York,NY,10029,00069-1101-20,Renal Paxlovid,2,POINT (-73.94456 40.79121),1942226055,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19760,12 PARK DR,,Hornell,Steuben,NY,14843,00069-1101-20,Renal Paxlovid,4,POINT (-77.6604 42.32189),1831614270,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10657,397 SUNRISE HWY W,,Patchogue,Suffolk,NY,11772,00069-1101-20,Renal Paxlovid,5,POINT (-73.0327 40.77752),1316047764,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 01913,214 LOCKPORT STREET,,Youngstown,Niagara,NY,14174,00069-1101-20,Renal Paxlovid,7,POINT (-79.04748 43.25107),1568571883,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14292,1091 LEXINGTON AVE,,New York,New York,NY,10075,00069-1101-20,Renal Paxlovid,4,POINT (-73.95978 40.773285),1518983626,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14268,2428 BELL BLVD,,Bayside,Queens,NY,11360,00069-1101-20,Renal Paxlovid,7,POINT (-73.77615 40.779),1629093190,10/13/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 305,50 OVERLOOK BLVD.,,Nanuet,Rockland,NY,10954,00069-1101-20,Renal Paxlovid,5,POINT (-74.025157 41.10703),1972613594,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #17728,400 GRAND STREET,CVS Pharmacy,New York,New York,NY,10002,00069-1101-20,Renal Paxlovid,7,POINT (-73.9868 40.71612),1609368612,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #05051,21914 MERRICK BLVD,,Laurelton,Queens,NY,11413,00069-1101-20,Renal Paxlovid,54,POINT (-73.75012 40.67901),1184639239,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19354,437 LYELL AVE,,Rochester,Monroe,NY,14606,00069-1101-20,Renal Paxlovid,5,POINT (-77.63793 43.1644),1760906473,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10631,1825 BRENTWOOD ROAD,,Brentwood,Suffolk,NY,11717,00069-1101-20,Renal Paxlovid,3,POINT (-73.24577 40.77865),1639109614,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #01186,822 MIDDLE COUNTRY RD.,CVS Pharmacy,Selden,Suffolk,NY,11784,00069-1101-20,Renal Paxlovid,11,POINT (-73.04184 40.8647),1386742914,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10989,2431 BOSTON RD,,Bronx,Bronx,NY,10467,00069-1101-20,Renal Paxlovid,5,POINT (-73.86689 40.86173),1497924708,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #10443,3564 DELAWARE AVE,,Tonawanda,Erie,NY,14217,00069-1101-20,Renal Paxlovid,3,POINT (-78.87319 42.98138),1649285792,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00275,1565 RT. 112,CVS Pharmacy,Medford,Suffolk,NY,11763,00069-1101-20,Renal Paxlovid,6,POINT (-73.006312 40.794715),1669576427,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #05089,10 SOUTH WORK ST.,CVS Pharmacy,Falconer,Chautauqua,NY,14733,00069-1101-20,Renal Paxlovid,8,POINT (-79.19767 42.11831),1215030051,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #00542,212-20 NORTHERN BOULEVARD,CVS Pharmacy,Bayside,Queens,NY,11361,00069-1101-20,Renal Paxlovid,11,POINT (-73.76981 40.759795),1033217740,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03958,2002 AVENUE U,,Brooklyn,Kings,NY,11229,00069-1101-20,Renal Paxlovid,2,POINT (-73.95101 40.59924),1619086527,10/13/2022 12:00:00 AM,ACTIVE,
ELMWAY II PHARMACY INC,86-07 51ST AVENUE,GROUND FLOOR,Elmhurst,Queens,NY,11373,00069-1101-20,Renal Paxlovid,3,POINT (-73.877135 40.73882),1699154732,10/14/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8364,"2967 US HIGHWAY 9, SUITE 400",,Valatie,Columbia,NY,12184,00069-1101-20,Renal Paxlovid,6,POINT (-73.68933 42.42837),1669552634,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02364,4065 AMBOY ROAD,CVS Pharmacy,Staten Island,Richmond,NY,10308,00069-1101-20,Renal Paxlovid,19,POINT (-74.15248 40.54951),1750485595,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02280,329-339 WYCKOFF AVE,CVS Pharmacy,Ridgewood,Queens,NY,11385,00069-1101-20,Renal Paxlovid,7,POINT (-73.91127 40.69976),1952643611,10/14/2022 12:00:00 AM,ACTIVE,
AMERICAN PHARMACY INC,5524 8TH AVENUE,,Brooklyn,Kings,NY,11220,00069-1101-20,Renal Paxlovid,16,POINT (-74.00729 40.637945),1700973021,10/03/2022 12:00:00 AM,ACTIVE,
Hannaford Brothers Store # 8331,2636 STATE ROUTE 32,,New Windsor,Orange,NY,12553,00069-1101-20,Renal Paxlovid,2,POINT (-74.05642 41.45296),1689782062,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14185,100 DELANCEY ST,,New York,New York,NY,10002,00069-1101-20,Renal Paxlovid,1,POINT (-73.988715 40.719015),1326064445,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10681,172 NORTH MAIN STREET,,Gloversville,Fulton,NY,12078,00069-1101-20,Renal Paxlovid,4,POINT (-74.34183 43.055095),1336248699,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19977,104 GENESEE ST,,Oneida,Madison,NY,13421,00069-1101-20,Renal Paxlovid,7,POINT (-75.64123 43.0795),1952827180,10/13/2022 12:00:00 AM,ACTIVE,
KALEIDA - BUFFALO GM CENTER,100 High Street,,Buffalo,Erie,NY,14203,00069-1101-20,Renal Paxlovid,5,POINT (-78.86566 42.900805),,09/22/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Stop and Shop Store # 528,1429 ROUTE 300,,Newburgh,Orange,NY,12550,00069-1101-20,Renal Paxlovid,5,POINT (-74.073095 41.523205),1164454013,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18246,19301 NORTHERN BLVD,,Auburndale,Queens,NY,11358,00069-1101-20,Renal Paxlovid,8,POINT (-73.78797 40.758125),1912421355,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #08968,222 EAST 34TH STREET,CVS Pharmacy,New York,New York,NY,10016,00069-1101-20,Renal Paxlovid,3,POINT (-73.94599 40.651625),1144450115,10/14/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 240,10 GARET PL,,Commack,Suffolk,NY,11725,00069-1101-20,Renal Paxlovid,7,POINT (-73.28591 40.807115),1073623690,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #18076,4061 ROUTE 104,,Williamson,Wayne,NY,14589,00069-1101-20,Renal Paxlovid,4,POINT (-77.187895 43.233415),1275057853,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00745,594 ATLANTIC AVE.,CVS Pharmacy,East Rockaway,Nassau,NY,11518,00069-1101-20,Renal Paxlovid,9,POINT (-73.66368 40.64119),1841486594,10/14/2022 12:00:00 AM,ACTIVE,
SAMARITAN MEDICAL CTR,830 WASHINGTON ST,ATTN PHARMACY,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,11,POINT (-75.914517 43.96501),1598713745,10/11/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #12760,1201 MAIN ST,,Peekskill,Westchester,NY,10566,00069-1101-20,Renal Paxlovid,1,POINT (-73.914517 41.2916),1194026336,10/13/2022 12:00:00 AM,ACTIVE,
Taconic Pharmacy,3659 Lee Road,,Jefferson Valley,Westchester,NY,10535,00069-1101-20,Renal Paxlovid,4,POINT (-73.809655 41.332406),1548569098,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02225,232 SMITHTOWN BOULEVARD,CVS Pharmacy,Nesconset,Suffolk,NY,11767,00069-1101-20,Renal Paxlovid,13,POINT (-73.1487 40.833385),1861596629,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 522,111 VREDENBURGH AVE,,Yonkers,Westchester,NY,10704,00069-1101-20,Renal Paxlovid,8,POINT (-73.85318 40.92471),1750300786,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10633,901 MERRICK ROAD,,Copiague,Suffolk,NY,11726,00069-1101-20,Renal Paxlovid,6,POINT (-73.39248 40.66918),1184654220,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19794,4302 DITMARS BLVD,,Astoria,Queens,NY,11105,00069-1101-20,Renal Paxlovid,13,POINT (-73.90432 40.77045),1003331224,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00407,598 MERRICK ROAD,CVS Pharmacy,Rockville Centre,Nassau,NY,11570,00069-1101-20,Renal Paxlovid,9,POINT (-73.63203 40.65364),1184728933,10/14/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #75 - Weedsport,2783 NY-31,,Weedsport,Cayuga,NY,13166,00069-1101-20,Renal Paxlovid,23,POINT (-76.55644 43.05615),1538276712,10/14/2022 12:00:00 AM,ACTIVE,
WEGMANS FOOD MARKETS INC.,945 Fairmount Ave.,Wegmans,Jamestown,Chautauqua,NY,14701,00069-1101-20,Renal Paxlovid,3,POINT (-79.29086 42.09447),1447229117,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #06047,640 ARTHUR KILL ROAD,CVS Pharmacy,Staten Island,Richmond,NY,10308,00069-1101-20,Renal Paxlovid,12,POINT (-74.16301 40.55961),1770686511,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17726,112 W 34TH ST,CVS Pharmacy,New York,New York,NY,10120,00069-1101-20,Renal Paxlovid,7,POINT (-73.98883 40.749905),1366969800,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #11729,327 MAIN ST,,Dunkirk,Chautauqua,NY,14048,00069-1101-20,Renal Paxlovid,3,POINT (-79.32897 42.48441),1073789962,10/13/2022 12:00:00 AM,ACTIVE,
Haas Pharmacy,62 Orange Turnpike,,Sloatsburg,Rockland,NY,10974,00069-1101-20,Renal Paxlovid,5,POINT (-74.19292 41.15539),1396766358,09/29/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 10806,4155 WEST MAIN STREET,,Batavia,Genesee,NY,14020,00069-1101-20,Renal Paxlovid,4,POINT (-78.20632 43.006275),1144329483,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 563,5701 SUNRISE HIGHWAY,,Holbrook,Suffolk,NY,11741,00069-1101-20,Renal Paxlovid,7,POINT (-73.07036 40.769465),1982636833,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10661,101 MAIN STREET,,Sayville,Suffolk,NY,11782,00069-1101-20,Renal Paxlovid,3,POINT (-73.08406 40.735475),1609806728,10/13/2022 12:00:00 AM,ACTIVE,
HORIZON PHARMACY III,8114 Broadway,,Elmhurst,Queens,NY,11373,00069-1101-20,Renal Paxlovid,9,POINT (-73.88353 40.74308),1508128109,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #09939,709 W UNION ST,,Newark,Wayne,NY,14513,00069-1101-20,Renal Paxlovid,1,POINT (-77.11256 43.04728),1649356676,10/13/2022 12:00:00 AM,ACTIVE,
A-CLASS PHARMACY,85 ELIZABETH ST,,New York,New York,NY,10013,00069-1101-20,Renal Paxlovid,3,POINT (-74.120243 40.631083),1902201973,09/08/2022 12:00:00 AM,UNKNOWN INVENTORY,Inventory has not been reported in the last 2 weeks. Please contact provider to make sure product is available.
Rite Aid 00652,400 CHESTNUT STREET,,Oneonta,Otsego,NY,13820,00069-1101-20,Renal Paxlovid,6,POINT (-75.092205 42.45491),1720197213,10/13/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2590,460 FRANKLIN AVENUE,,Franklin Square,Nassau,NY,11010,00069-1101-20,Renal Paxlovid,6,POINT (-73.68364 40.695285),1285004416,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02719,97-01 LIBERTY AVE.,CVS Pharmacy,Ozone Park,Queens,NY,11417,00069-1101-20,Renal Paxlovid,7,POINT (-73.84168 40.68125),1295839033,10/14/2022 12:00:00 AM,ACTIVE,
Sinclair Pharmacy,75 North Main Street,,Warsaw,Wyoming,NY,14569,00069-1101-20,Renal Paxlovid,11,POINT (-78.13288 42.74144),1609937531,10/14/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #73-Moravia,130 Main St,,Moravia,Cayuga,NY,13118,00069-1101-20,Renal Paxlovid,8,POINT (-76.42069 42.71208),1710094990,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #07185,2250 SEAMANS NECK ROAD,CVS Pharmacy,Seaford,Nassau,NY,11783,00069-1101-20,Renal Paxlovid,6,POINT (-73.49067 40.66592),1871691402,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17007,500 EAST SANDFORD BLVD,CVS Pharmacy,Mount Vernon,Westchester,NY,10550,00069-1101-20,Renal Paxlovid,4,POINT (-73.81773 40.90099),1295757847,10/14/2022 12:00:00 AM,ACTIVE,
Rite Aid 03856,2865 ELMWOOD AVENUE,,Kenmore,Erie,NY,14217,00069-1101-20,Renal Paxlovid,5,POINT (-78.87824 42.97561),1659480184,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19994,1040 SAINT JOHNS PL,,Brooklyn,Kings,NY,11213,00069-1101-20,Renal Paxlovid,8,POINT (-73.9432 40.6711),1790200566,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00375,260 DELAWARE AVENUE,CVS Pharmacy,Delmar,Albany,NY,12054,00069-1101-20,Renal Paxlovid,4,POINT (-73.82199 42.62559),1720182488,10/14/2022 12:00:00 AM,ACTIVE,
Omnicare of Ballston Spa #48309,14 Commerce Drive,,Ballston Spa,Saratoga,NY,12020,00069-1101-20,Renal Paxlovid,38,POINT (-73.834297 42.975215),1891897096,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 2593,961 EAST 174TH STREET,,Bronx,Bronx,NY,10460,00069-1101-20,Renal Paxlovid,9,POINT (-73.88371 40.83791),1932577624,10/13/2022 12:00:00 AM,ACTIVE,
Rite Aid 10836,2401 GENESEE STREET,,Cheektowaga,Erie,NY,14225,00069-1101-20,Renal Paxlovid,5,POINT (-78.79427 42.91929),1003915273,10/13/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 326,1 WESTCHESTER AVE,,Port Chester,Westchester,NY,10573,00069-1101-20,Renal Paxlovid,4,POINT (-73.661365 40.999265),1417067034,10/13/2022 12:00:00 AM,ACTIVE,
COSTCO PHARMACY # 230,125 BEACON DR.,,Holbrook,Suffolk,NY,11741,00069-1101-20,Renal Paxlovid,7,POINT (-73.05073 40.773435),1609986223,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #00533,3098 ORCHARD PARK ROAD,CVS Pharmacy,West Seneca,Erie,NY,14224,00069-1101-20,Renal Paxlovid,10,POINT (-78.75344 42.80098),1477657138,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #01906,"215-08 73RD AVE, WINDSOR PARK S/C",CVS Pharmacy,Bayside,Queens,NY,11364,00069-1101-20,Renal Paxlovid,8,POINT (-73.75876 40.74068),1710085451,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #19539,10 EAST AVE,,Albion,Orleans,NY,14411,00069-1101-20,Renal Paxlovid,21,POINT (-78.1932 43.240605),1184149700,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #02312,12 WEST RAMAPO ROAD,CVS Pharmacy,Garnerville,Rockland,NY,10923,00069-1101-20,Renal Paxlovid,7,POINT (-73.99467 41.20404),1487758249,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #10689,1064 WILMOT RD,CVS Pharmacy,Scarsdale,Westchester,NY,10583,00069-1101-20,Renal Paxlovid,3,POINT (-73.77843 40.98336),1720527948,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14431,3766 82ND ST,,Jackson Heights,Queens,NY,11372,00069-1101-20,Renal Paxlovid,10,POINT (-73.8841 40.74786),1255622239,10/13/2022 12:00:00 AM,ACTIVE,
NYP-LAWRENCE HOSPITAL,55 PALMER AVENUE,,Bronxville,Westchester,NY,10708,00069-1101-20,Renal Paxlovid,7,POINT (-73.83687 40.94222),1134131030,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #17662,124 E JERICHO TPKE,CVS Pharmacy,Huntington Station,Suffolk,NY,11746,00069-1101-20,Renal Paxlovid,3,POINT (-73.406565 40.827785),1720412208,10/14/2022 12:00:00 AM,ACTIVE,
Stop and Shop Store # 559,530 WEST OLD COUNTRY ROAD,,Hicksville,Nassau,NY,11801,00069-1101-20,Renal Paxlovid,8,POINT (-73.54585 40.75884),1063444917,10/13/2022 12:00:00 AM,ACTIVE,
CVS Store #06052,250 PAGE AVE.,CVS Pharmacy,Staten Island,Richmond,NY,10307,00069-1101-20,Renal Paxlovid,10,POINT (-74.23532 40.5173),1144323999,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #08392,750 ROUTE 25A,CVS Pharmacy,Kings Park,Suffolk,NY,11754,00069-1101-20,Renal Paxlovid,4,POINT (-73.26021 40.8874),1912226085,10/14/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14426,250 BEDFORD AVE,,Brooklyn,Kings,NY,11249,00069-1101-20,Renal Paxlovid,2,POINT (-73.96003 40.71584),1144246257,10/13/2022 12:00:00 AM,ACTIVE,
WALGREENS STORE #14408,459 BROADWAY,,New York,New York,NY,10013,00069-1101-20,Renal Paxlovid,5,POINT (-74.000945 40.72085),1215186515,10/13/2022 12:00:00 AM,ACTIVE,
Kinney Drugs Inc. #15 - Wtrtwn- Was,1304 Washington St,,Watertown,Jefferson,NY,13601,00069-1101-20,Renal Paxlovid,42,POINT (-75.914551 43.958845),1881701506,10/14/2022 12:00:00 AM,ACTIVE,
CVS Store #02028,216 HENRY STREET,CVS Pharmacy,Hempstead,Nassau,NY,11550,00069-1101-20,Renal Paxlovid,9,POINT (-73.61452 40.7003),1073617825,10/14/2022 12:00:00 AM,ACTIVE,
